COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;GYROX;GYROY;TIMESTAMP;ES_TIMESTAMP;FUNC_ID;FUNC_VALUE;MARKER;SYNC_SIGNAL
3;0;504;4311,28205128205;4184,61538461538;4324,10256410256;4380,51282051282;4324,10256410256;4470,25641025641;4602,05128205128;4011,28205128205;4423,58974358974;4197,94871794872;4437,94871794872;4312,82051282051;4149,23076923077;4941,02564102564;1592;1736;72,481;15,5289707183838;0;0;0;0
4;0;502;4302,5641025641;4175,89743589744;4323,58974358974;4376,92307692308;4323,07692307692;4469,74358974359;4598,97435897436;4007,69230769231;4422,05128205128;4192,30769230769;4432,82051282051;4311,79487179487;4144,10256410256;4943,07692307692;1592;1738;72,488;15,5289707183838;0;0;0;0
5;0;486;4296,92307692308;4173,84615384615;4318,46153846154;4373,84615384615;4321,02564102564;4470,25641025641;4592,82051282051;4005,12820512821;4418,97435897436;4186,66666666667;4426,66666666667;4310,25641025641;4136,92307692308;4936,41025641026;1593;1737;72,497;15,5289707183838;0;0;0;0
6;0;456;4297,4358974359;4175,89743589744;4313,33333333333;4371,79487179487;4320,51282051282;4464,61538461538;4584,61538461538;4001,02564102564;4420,51282051282;4175,89743589744;4419,48717948718;4309,23076923077;4134,8717948718;4927,17948717949;1593;1738;72,504;15,5289707183838;0;0;0;0
7;0;383;4294,8717948718;4171,28205128205;4307,17948717949;4369,23076923077;4319,48717948718;4457,94871794872;4580;3998,46153846154;4425,64102564103;4170,76923076923;4416,92307692308;4307,69230769231;4136,92307692308;4930,76923076923;1593;1739;72,513;15,5289707183838;0;0;0;0
8;0;383;4288,20512820513;4168,20512820513;4303,07692307692;4372,30769230769;4318,46153846154;4459,48717948718;4581,02564102564;4000,51282051282;4429,23076923077;4176,41025641026;4418,97435897436;4308,20512820513;4140;4934,8717948718;1593;1741;72,52;15,5289707183838;0;0;0;0
9;0;527;4289,74358974359;4172,30769230769;4300,51282051282;4374,8717948718;4318,97435897436;4462,05128205128;4580;4002,05128205128;4429,74358974359;4178,97435897436;4421,53846153846;4309,74358974359;4144,10256410256;4936,92307692308;1594;1740;72,528;15,5289707183838;0;0;0;0
10;0;465;4293,84615384615;4170,76923076923;4300;4369,74358974359;4321,02564102564;4465,12820512821;4582,05128205128;4004,10256410256;4427,17948717949;4176,41025641026;4422,5641025641;4310,25641025641;4146,15384615385;4939,48717948718;1593;1742;72,535;15,5289707183838;0;0;0;0
11;0;452;4298,46153846154;4170,25641025641;4307,69230769231;4369,23076923077;4323,58974358974;4474,35897435897;4592,30769230769;4012,30769230769;4430,25641025641;4185,64102564103;4426,66666666667;4313,33333333333;4147,17948717949;4938,46153846154;1594;1741;72,543;15,5289707183838;0;0;0;0
12;0;352;4305,64102564103;4174,8717948718;4314,8717948718;4376,92307692308;4324,10256410256;4477,4358974359;4597,94871794872;4015,89743589744;4434,8717948718;4199,48717948718;4430,25641025641;4318,97435897436;4148,71794871795;4938,46153846154;1593;1740;72,551;15,5289707183838;0;0;0;0
13;0;395;4304,61538461538;4176,41025641026;4310,25641025641;4377,94871794872;4325,12820512821;4469,23076923077;4592,30769230769;4009,74358974359;4429,74358974359;4198,97435897436;4429,74358974359;4321,02564102564;4142,05128205128;4934,8717948718;1594;1741;72,559;15,5289707183838;0;0;0;0
14;0;465;4301,53846153846;4180;4310,25641025641;4374,35897435897;4328,20512820513;4469,23076923077;4592,82051282051;4009,74358974359;4428,71794871795;4197,4358974359;4428,71794871795;4318,97435897436;4136,92307692308;4930,76923076923;1593;1740;72,567;15,5289707183838;0;0;0;0
15;0;452;4310,25641025641;4184,61538461538;4321,53846153846;4380;4333,33333333333;4477,94871794872;4603,07692307692;4016,92307692308;4434,8717948718;4209,23076923077;4432,30769230769;4320;4142,5641025641;4936,41025641026;1593;1740;72,574;15,5289707183838;0;0;0;0
16;0;0;4314,35897435897;4185,64102564103;4326,66666666667;4384,61538461538;4336,92307692308;4476,92307692308;4604,61538461538;4016,92307692308;4431,79487179487;4216,92307692308;4436,41025641026;4323,58974358974;4147,69230769231;4946,15384615385;1593;1740;72,583;15,5289707183838;0;0;0;0
17;0;0;4312,30769230769;4185,64102564103;4325,12820512821;4380,51282051282;4333,84615384615;4470,76923076923;4597,4358974359;4012,30769230769;4429,23076923077;4214,8717948718;4438,97435897436;4327,17948717949;4146,66666666667;4947,17948717949;1593;1741;72,59;15,5289707183838;0;0;0;0
18;0;0;4316,41025641026;4186,15384615385;4327,17948717949;4380,51282051282;4330,25641025641;4473,33333333333;4597,4358974359;4011,28205128205;4433,33333333333;4220;4445,64102564103;4330,25641025641;4148,20512820513;4946,15384615385;1592;1740;72,598;15,5289707183838;0;0;0;0
19;0;0;4316,92307692308;4186,66666666667;4328,20512820513;4385,64102564103;4332,82051282051;4478,97435897436;4602,05128205128;4010,76923076923;4430,25641025641;4228,20512820513;4449,74358974359;4327,69230769231;4151,79487179487;4948,71794871795;1592;1740;72,606;15,5289707183838;0;0;0;0
20;0;0;4309,74358974359;4187,17948717949;4324,61538461538;4384,10256410256;4335,89743589744;4477,4358974359;4601,53846153846;4010,25641025641;4426,15384615385;4230,25641025641;4450,25641025641;4323,07692307692;4150,25641025641;4946,15384615385;1593;1739;72,614;15,5289707183838;0;0;0;0
21;0;0;4311,28205128205;4188,71794871795;4327,69230769231;4380;4335,89743589744;4480;4604,10256410256;4016,92307692308;4431,28205128205;4233,84615384615;4455,89743589744;4326,66666666667;4150,25641025641;4944,61538461539;1593;1740;72,621;15,5289707183838;0;0;0;0
22;0;0;4317,4358974359;4192,82051282051;4336,41025641026;4383,58974358974;4338,97435897436;4486,66666666667;4610,25641025641;4021,53846153846;4432,82051282051;4244,61538461538;4461,53846153846;4334,35897435897;4154,35897435897;4951,79487179487;1593;1739;72,629;15,5289707183838;0;0;0;0
23;0;0;4314,8717948718;4191,28205128205;4330,25641025641;4387,69230769231;4341,02564102564;4482,5641025641;4605,12820512821;4012,82051282051;4426,66666666667;4244,61538461538;4458,97435897436;4330,25641025641;4148,71794871795;4949,23076923077;1593;1740;72,638;15,5289707183838;0;0;0;0
24;0;0;4308,20512820513;4184,10256410256;4314,8717948718;4384,10256410256;4336,41025641026;4473,33333333333;4595,89743589744;4005,12820512821;4421,53846153846;4227,17948717949;4449,74358974359;4320,51282051282;4136,92307692308;4937,4358974359;1593;1739;72,646;15,5289707183838;0;0;0;0
25;0;0;4308,71794871795;4181,53846153846;4315,89743589744;4380,51282051282;4330,76923076923;4472,82051282051;4593,84615384615;4008,20512820513;4422,05128205128;4216,92307692308;4442,5641025641;4322,05128205128;4138,46153846154;4940;1593;1740;72,653;15,5289707183838;0;0;0;0
26;0;0;4312,82051282051;4181,02564102564;4324,61538461538;4378,97435897436;4329,23076923077;4471,79487179487;4593,84615384615;4010,76923076923;4425,12820512821;4220;4442,5641025641;4325,12820512821;4145,12820512821;4948,20512820513;1593;1739;72,661;15,5289707183838;0;0;0;0
27;0;0;4311,79487179487;4175,89743589744;4321,02564102564;4374,8717948718;4329,23076923077;4466,66666666667;4590,76923076923;4008,20512820513;4426,15384615385;4216,41025641026;4441,53846153846;4321,02564102564;4137,94871794872;4941,53846153846;1593;1739;72,668;15,5289707183838;0;0;0;0
28;0;0;4310,76923076923;4172,82051282051;4316,92307692308;4376,92307692308;4326,66666666667;4467,17948717949;4591,28205128205;4011,28205128205;4423,58974358974;4206,66666666667;4434,8717948718;4320,51282051282;4131,28205128205;4931,79487179487;1594;1738;72,676;15,5289707183838;0;0;0;0
29;0;0;4315,89743589744;4176,92307692308;4323,07692307692;4379,48717948718;4325,64102564103;4471,79487179487;4598,46153846154;4015,89743589744;4424,61538461538;4211,79487179487;4436,92307692308;4327,69230769231;4138,97435897436;4936,92307692308;1593;1739;72,684;15,5289707183838;0;0;0;0
30;0;0;4314,35897435897;4181,53846153846;4326,66666666667;4378,97435897436;4330,76923076923;4474,8717948718;4600,51282051282;4015,38461538462;4427,69230769231;4223,58974358974;4447,69230769231;4330,25641025641;4144,61538461538;4945,12820512821;1594;1739;72,693;15,5289707183838;0;0;0;0
31;0;0;4305,64102564103;4183,58974358974;4318,97435897436;4379,48717948718;4334,35897435897;4478,97435897436;4597,4358974359;4017,4358974359;4430,76923076923;4227,17948717949;4450,25641025641;4326,66666666667;4144,10256410256;4947,69230769231;1592;1738;72,701;15,5289707183838;0;0;0;0
32;0;0;4305,12820512821;4183,58974358974;4309,74358974359;4382,5641025641;4334,35897435897;4479,48717948718;4597,94871794872;4020,51282051282;4431,79487179487;4221,53846153846;4446,66666666667;4324,10256410256;4144,61538461538;4947,69230769231;1593;1740;72,708;15,5289707183838;0;0;0;0
33;0;0;4305,12820512821;4180;4306,66666666667;4378,97435897436;4331,28205128205;4474,35897435897;4594,8717948718;4015,38461538462;4427,69230769231;4214,35897435897;4444,61538461538;4322,05128205128;4142,05128205128;4941,02564102564;1593;1738;72,715;15,5289707183838;0;0;0;0
34;0;0;4298,97435897436;4180;4307,17948717949;4376,41025641026;4327,69230769231;4473,84615384615;4589,74358974359;4006,66666666667;4425,12820512821;4209,23076923077;4440,51282051282;4318,97435897436;4140,51282051282;4933,33333333333;1592;1740;72,723;15,5289707183838;0;0;0;0
35;0;0;4302,5641025641;4185,64102564103;4310,25641025641;4382,05128205128;4325,12820512821;4475,89743589744;4591,28205128205;4004,61538461539;4429,74358974359;4205,64102564103;4438,97435897436;4316,41025641026;4143,07692307692;4934,8717948718;1593;1740;72,731;15,5289707183838;0;0;0;0
36;0;0;4315,38461538462;4186,15384615385;4318,46153846154;4384,61538461538;4325,12820512821;4468,71794871795;4591,28205128205;4005,64102564103;4429,23076923077;4210,76923076923;4442,5641025641;4321,02564102564;4143,58974358974;4945,12820512821;1593;1739;72,739;15,5289707183838;0;0;0;0
37;0;0;4315,38461538462;4180,51282051282;4325,12820512821;4383,07692307692;4326,66666666667;4464,61538461538;4587,17948717949;4005,64102564103;4424,61538461538;4214,35897435897;4442,5641025641;4327,69230769231;4140;4947,69230769231;1593;1737;72,746;15,5289707183838;0;0;0;0
38;0;0;4312,30769230769;4184,61538461538;4324,61538461538;4384,61538461538;4329,74358974359;4471,79487179487;4592,30769230769;4005,64102564103;4424,10256410256;4211,28205128205;4441,53846153846;4326,15384615385;4136,92307692308;4941,02564102564;1593;1738;72,755;15,5289707183838;0;0;0;0
39;0;0;4322,5641025641;4193,84615384615;4324,61538461538;4387,69230769231;4334,35897435897;4474,35897435897;4597,94871794872;4007,17948717949;4423,07692307692;4214,8717948718;4445,12820512821;4321,02564102564;4138,97435897436;4941,53846153846;1594;1737;72,763;15,5289707183838;0;0;0;0
40;0;0;4327,17948717949;4192,30769230769;4321,53846153846;4382,05128205128;4336,41025641026;4469,23076923077;4592,82051282051;4006,66666666667;4418,97435897436;4218,46153846154;4446,15384615385;4320;4142,5641025641;4945,12820512821;1593;1739;72,772;15,5289707183838;0;0;0;0
41;0;0;4314,8717948718;4185,12820512821;4312,82051282051;4376,41025641026;4334,8717948718;4472,30769230769;4592,82051282051;4009,74358974359;4421,53846153846;4216,92307692308;4445,12820512821;4317,4358974359;4141,02564102564;4944,10256410256;1595;1738;72,78;15,5289707183838;0;0;0;0
42;0;0;4308,71794871795;4185,12820512821;4310,25641025641;4381,02564102564;4336,92307692308;4478,97435897436;4600;4015,38461538462;4427,17948717949;4220;4446,15384615385;4314,8717948718;4138,97435897436;4941,53846153846;1594;1738;72,786;15,5289707183838;0;0;0;0
43;0;0;4313,33333333333;4186,66666666667;4316,41025641026;4381,53846153846;4336,92307692308;4476,92307692308;4600,51282051282;4016,92307692308;4428,20512820513;4226,15384615385;4450,25641025641;4315,89743589744;4140;4940;1594;1739;72,794;15,5289707183838;0;0;0;0
44;0;0;4313,33333333333;4185,64102564103;4315,89743589744;4375,38461538462;4334,8717948718;4476,41025641026;4599,48717948718;4015,38461538462;4430,25641025641;4226,15384615385;4451,28205128205;4316,41025641026;4141,02564102564;4938,46153846154;1594;1737;72,802;15,5289707183838;0;0;0;0
45;0;0;4306,66666666667;4185,12820512821;4307,69230769231;4375,38461538462;4335,89743589744;4476,92307692308;4597,4358974359;4011,79487179487;4428,71794871795;4220,51282051282;4448,20512820513;4308,71794871795;4139,48717948718;4938,46153846154;1593;1740;72,81;15,5289707183838;0;0;0;0
46;0;0;4298,97435897436;4183,58974358974;4304,10256410256;4378,46153846154;4337,94871794872;4473,33333333333;4589,74358974359;4006,15384615385;4420,51282051282;4213,33333333333;4441,02564102564;4295,89743589744;4132,30769230769;4933,84615384615;1593;1739;72,818;15,5289707183838;0;0;0;0
47;0;0;4297,94871794872;4182,05128205128;4304,61538461538;4376,92307692308;4336,92307692308;4473,84615384615;4584,61538461538;4002,05128205128;4418,46153846154;4202,05128205128;4435,38461538462;4293,84615384615;4125,64102564103;4925,64102564103;1592;1740;72,826;15,5289707183838;0;0;0;0
48;0;0;4305,12820512821;4186,66666666667;4308,71794871795;4378,97435897436;4335,89743589744;4476,92307692308;4588,20512820513;4005,64102564103;4423,07692307692;4197,4358974359;4435,38461538462;4303,58974358974;4130,76923076923;4928,71794871795;1593;1740;72,832;15,5289707183838;0;0;0;0
49;0;0;4313,33333333333;4192,82051282051;4316,92307692308;4384,61538461538;4337,94871794872;4477,4358974359;4594,8717948718;4011,28205128205;4424,61538461538;4209,23076923077;4441,02564102564;4309,74358974359;4141,53846153846;4941,53846153846;1592;1740;72,841;15,5289707183838;0;0;0;0
50;0;0;4317,4358974359;4192,82051282051;4322,05128205128;4383,58974358974;4336,41025641026;4483,58974358974;4596,92307692308;4010,25641025641;4422,05128205128;4220,51282051282;4448,71794871795;4307,17948717949;4144,61538461538;4949,74358974359;1592;1739;72,849;15,5289707183838;0;0;0;0
51;0;0;4324,10256410256;4195,38461538462;4321,53846153846;4383,07692307692;4334,8717948718;4488,20512820513;4595,89743589744;4007,69230769231;4421,53846153846;4226,66666666667;4456,92307692308;4307,17948717949;4144,61538461538;4953,33333333333;1591;1739;72,857;15,5289707183838;0;0;0;0
52;0;0;4332,82051282051;4202,5641025641;4327,17948717949;4387,69230769231;4339,48717948718;4481,02564102564;4597,4358974359;4009,74358974359;4424,10256410256;4238,46153846154;4464,10256410256;4309,74358974359;4151,79487179487;4957,4358974359;1593;1739;72,866;15,5289707183838;0;0;0;0
53;0;0;4330,25641025641;4197,94871794872;4330,25641025641;4385,64102564103;4341,02564102564;4469,23076923077;4595,89743589744;4008,71794871795;4423,07692307692;4243,58974358974;4464,61538461538;4305,12820512821;4152,30769230769;4956,92307692308;1592;1738;72,874;15,5289707183838;0;0;0;0
54;0;0;4321,02564102564;4189,74358974359;4321,02564102564;4379,48717948718;4335,89743589744;4461,02564102564;4587,69230769231;4001,53846153846;4418,97435897436;4233,84615384615;4461,02564102564;4298,97435897436;4145,12820512821;4948,71794871795;1593;1740;72,879;15,5289707183838;0;0;0;0
55;0;0;4322,05128205128;4193,33333333333;4317,94871794872;4381,02564102564;4336,41025641026;4460,51282051282;4587,17948717949;4003,58974358974;4420,51282051282;4228,71794871795;4459,48717948718;4298,46153846154;4143,58974358974;4947,69230769231;1593;1738;72,888;15,5289707183838;0;0;0;0
56;0;0;4329,74358974359;4195,38461538462;4326,66666666667;4384,10256410256;4341,02564102564;4465,64102564103;4596,41025641026;4012,30769230769;4426,66666666667;4238,97435897436;4465,12820512821;4302,5641025641;4147,17948717949;4954,8717948718;1593;1739;72,896;15,5289707183838;0;0;0;0
57;0;0;4324,10256410256;4190,76923076923;4327,69230769231;4381,53846153846;4339,48717948718;4468,71794871795;4601,02564102564;4018,97435897436;4430,76923076923;4248,20512820513;4473,33333333333;4304,61538461538;4151,28205128205;4959,48717948718;1594;1737;72,906;15,5289707183838;0;0;0;0
58;0;0;4315,89743589744;4192,82051282051;4322,5641025641;4381,53846153846;4337,94871794872;4471,79487179487;4601,53846153846;4023,07692307692;4431,79487179487;4251,79487179487;4475,89743589744;4303,58974358974;4156,41025641026;4960,51282051282;1594;1737;72,912;15,5289707183838;0;0;0;0
59;0;0;4320,51282051282;4195,89743589744;4321,53846153846;4386,66666666667;4341,02564102564;4480,51282051282;4603,58974358974;4022,05128205128;4432,30769230769;4257,4358974359;4480;4300;4157,4358974359;4960;1595;1737;72,919;15,5289707183838;0;0;0;0
60;0;0;4322,5641025641;4193,84615384615;4318,46153846154;4387,69230769231;4340,51282051282;4489,74358974359;4601,53846153846;4018,46153846154;4433,84615384615;4264,61538461538;4485,12820512821;4293,84615384615;4151,28205128205;4955,89743589744;1594;1736;72,928;15,5289707183838;0;0;0;0
61;0;0;4311,79487179487;4189,74358974359;4312,82051282051;4381,53846153846;4339,48717948718;4488,20512820513;4595,38461538462;4014,8717948718;4433,33333333333;4261,53846153846;4484,10256410256;4289,74358974359;4144,61538461538;4948,71794871795;1595;1737;72,935;15,5289707183838;0;0;0;0
62;0;0;4300,51282051282;4187,17948717949;4310,76923076923;4379,48717948718;4345,64102564103;4485,64102564103;4592,30769230769;4011,79487179487;4429,23076923077;4249,74358974359;4476,41025641026;4288,20512820513;4140;4938,97435897436;1595;1737;72,945;15,5289707183838;0;0;0;0
63;0;0;4302,05128205128;4187,69230769231;4310,25641025641;4382,05128205128;4348,20512820513;4484,61538461538;4592,82051282051;4012,30769230769;4425,64102564103;4239,48717948718;4470,25641025641;4282,5641025641;4135,89743589744;4935,38461538462;1594;1737;72,953;15,5289707183838;0;0;0;0
64;0;466;4309,74358974359;4190,76923076923;4308,20512820513;4384,10256410256;4341,53846153846;4480;4591,28205128205;4010,76923076923;4423,58974358974;4234,35897435897;4466,15384615385;4276,41025641026;4133,84615384615;4941,02564102564;1593;1737;72,959;15,5289707183838;0;0;0;0
65;0;410;4318,46153846154;4191,79487179487;4312,30769230769;4386,66666666667;4338,97435897436;4475,89743589744;4591,79487179487;4009,23076923077;4423,07692307692;4235,38461538462;4463,58974358974;4278,97435897436;4137,4358974359;4946,15384615385;1593;1737;72,966;16,0293998718262;0;0;0;0
66;0;497;4322,05128205128;4189,74358974359;4322,5641025641;4387,69230769231;4341,02564102564;4476,92307692308;4594,35897435897;4011,79487179487;4425,12820512821;4242,05128205128;4466,15384615385;4282,05128205128;4142,05128205128;4944,61538461539;1593;1736;72,973;16,0293998718262;0;0;0;0
67;0;504;4318,97435897436;4191,79487179487;4324,10256410256;4385,12820512821;4342,5641025641;4479,48717948718;4596,92307692308;4017,94871794872;4427,69230769231;4241,53846153846;4469,74358974359;4280;4136,41025641026;4940,51282051282;1592;1738;72,982;16,0293998718262;0;0;0;0
68;0;502;4318,46153846154;4195,38461538462;4318,46153846154;4383,07692307692;4345,12820512821;4477,4358974359;4596,41025641026;4016,92307692308;4427,17948717949;4235,89743589744;4465,64102564103;4277,4358974359;4130,25641025641;4936,41025641026;1593;1737;72,992;16,0293998718262;0;0;0;0
69;0;486;4324,61538461538;4190,76923076923;4319,48717948718;4386,66666666667;4343,58974358974;4474,8717948718;4594,35897435897;4009,23076923077;4425,12820512821;4237,94871794872;4461,53846153846;4276,92307692308;4131,28205128205;4934,8717948718;1592;1737;72,997;16,0293998718262;0;0;0;0
70;0;456;4329,74358974359;4187,69230769231;4325,64102564103;4389,74358974359;4341,53846153846;4478,97435897436;4593,84615384615;4009,23076923077;4425,64102564103;4245,64102564103;4470,25641025641;4281,02564102564;4137,94871794872;4947,69230769231;1592;1738;73,006;16,0293998718262;0;0;0;0
71;0;383;4331,79487179487;4194,35897435897;4329,23076923077;4388,20512820513;4342,5641025641;4485,12820512821;4598,97435897436;4017,4358974359;4432,30769230769;4258,46153846154;4485,64102564103;4289,23076923077;4153,84615384615;4969,74358974359;1591;1738;73,013;16,0293998718262;0;0;0;0
72;0;383;4331,79487179487;4199,48717948718;4330,25641025641;4388,71794871795;4344,10256410256;4484,10256410256;4600,51282051282;4021,02564102564;4436,92307692308;4272,82051282051;4494,8717948718;4291,28205128205;4163,07692307692;4975,38461538462;1592;1739;73,021;16,0293998718262;0;0;0;0
73;0;528;4328,20512820513;4196,92307692308;4327,69230769231;4390,25641025641;4348,20512820513;4481,02564102564;4594,35897435897;4015,89743589744;4431,28205128205;4272,82051282051;4492,82051282051;4284,61538461538;4154,35897435897;4961,02564102564;1592;1739;73,028;16,0293998718262;0;0;0;0
74;0;465;4321,02564102564;4194,8717948718;4322,05128205128;4389,74358974359;4352,30769230769;4482,5641025641;4594,8717948718;4014,35897435898;4425,12820512821;4264,61538461538;4489,23076923077;4277,94871794872;4144,61538461538;4949,74358974359;1591;1740;73,036;16,0293998718262;0;0;0;0
75;0;452;4318,46153846154;4195,38461538462;4314,8717948718;4388,20512820513;4351,28205128205;4485,64102564103;4599,48717948718;4014,35897435898;4426,15384615385;4264,10256410256;4487,69230769231;4273,33333333333;4142,5641025641;4949,74358974359;1592;1739;73,044;16,0293998718262;0;0;0;0
76;0;352;4316,92307692308;4194,8717948718;4308,20512820513;4386,15384615385;4351,79487179487;4485,12820512821;4594,8717948718;4008,20512820513;4425,64102564103;4258,46153846154;4482,05128205128;4267,69230769231;4133,33333333333;4941,02564102564;1592;1740;73,052;16,0293998718262;0;0;0;0
77;0;395;4310,76923076923;4191,79487179487;4308,20512820513;4387,17948717949;4357,94871794872;4483,07692307692;4591,79487179487;4009,74358974359;4425,12820512821;4247,69230769231;4474,35897435897;4264,10256410256;4128,20512820513;4931,28205128205;1592;1739;73,059;16,0293998718262;0;0;0;0
78;0;465;4305,12820512821;4194,35897435897;4310,76923076923;4389,23076923077;4360,51282051282;4483,58974358974;4594,8717948718;4014,8717948718;4428,71794871795;4248,20512820513;4476,41025641026;4260,51282051282;4133,33333333333;4936,41025641026;1593;1739;73,068;16,0293998718262;0;0;0;0
79;0;452;4306,66666666667;4200;4308,71794871795;4388,20512820513;4356,92307692308;4479,48717948718;4588,71794871795;4008,20512820513;4428,71794871795;4246,66666666667;4476,41025641026;4258,97435897436;4129,23076923077;4936,92307692308;1592;1740;73,076;16,0293998718262;0;0;0;0
80;0;352;4314,8717948718;4200,51282051282;4312,82051282051;4388,71794871795;4353,84615384615;4475,38461538462;4583,58974358974;4003,58974358974;4424,61538461538;4240;4470,25641025641;4260,51282051282;4123,58974358974;4929,74358974359;1593;1739;73,083;16,0293998718262;0;0;0;0
81;0;395;4322,05128205128;4198,97435897436;4321,53846153846;4390,76923076923;4355,38461538462;4480;4593,84615384615;4011,79487179487;4424,10256410256;4243,58974358974;4470,25641025641;4262,05128205128;4130,76923076923;4933,84615384615;1593;1739;73,091;16,0293998718262;0;0;0;0
82;0;465;4326,15384615385;4200,51282051282;4322,05128205128;4389,74358974359;4357,4358974359;4484,61538461538;4600;4014,35897435898;4426,15384615385;4252,82051282051;4478,97435897436;4264,61538461538;4138,46153846154;4948,20512820513;1593;1739;73,098;16,0293998718262;0;0;0;0
83;0;452;4326,66666666667;4200;4317,4358974359;4387,17948717949;4356,41025641026;4479,48717948718;4591,79487179487;4008,20512820513;4427,69230769231;4252,30769230769;4484,10256410256;4267,17948717949;4141,02564102564;4956,92307692308;1593;1738;73,106;16,0293998718262;0;0;0;0
84;0;352;4322,05128205128;4194,8717948718;4317,94871794872;4387,17948717949;4353,33333333333;4476,92307692308;4589,23076923077;4011,28205128205;4429,74358974359;4251,79487179487;4482,05128205128;4268,20512820513;4145,12820512821;4958,97435897436;1593;1738;73,116;16,0293998718262;0;0;0;0
85;0;395;4328,20512820513;4192,82051282051;4329,23076923077;4389,23076923077;4353,84615384615;4483,07692307692;4602,05128205128;4022,5641025641;4435,38461538462;4266,15384615385;4488,71794871795;4274,35897435897;4153,33333333333;4966,66666666667;1594;1737;73,123;16,0293998718262;0;0;0;0
86;0;465;4344,10256410256;4197,94871794872;4337,94871794872;4391,79487179487;4355,38461538462;4480;4608,71794871795;4025,64102564103;4437,94871794872;4285,12820512821;4505,64102564103;4284,61538461538;4164,61538461538;4981,02564102564;1592;1738;73,13;16,0293998718262;0;0;0;0
87;0;452;4350,25641025641;4203,07692307692;4335,38461538462;4390,25641025641;4353,84615384615;4469,74358974359;4600;4020,51282051282;4431,28205128205;4290,76923076923;4513,84615384615;4288,71794871795;4171,28205128205;4988,71794871795;1594;1737;73,137;16,0293998718262;0;0;0;0
88;0;352;4357,94871794872;4209,23076923077;4340;4391,28205128205;4353,84615384615;4469,74358974359;4593,84615384615;4017,94871794872;4429,23076923077;4294,35897435897;4514,35897435897;4288,71794871795;4174,8717948718;4993,84615384615;1593;1736;73,146;16,0293998718262;0;0;0;0
89;0;395;4393,84615384615;4221,53846153846;4357,4358974359;4402,05128205128;4355,89743589744;4475,89743589744;4596,92307692308;4020;4432,82051282051;4315,38461538462;4528,20512820513;4295,89743589744;4191,28205128205;5018,46153846154;1593;1737;73,153;16,0293998718262;0;0;0;0
90;0;465;4443,58974358974;4240;4375,38461538462;4412,30769230769;4359,48717948718;4479,48717948718;4598,97435897436;4020;4430,76923076923;4352,30769230769;4553,84615384615;4309,74358974359;4220,51282051282;5059,48717948718;1593;1737;73,161;16,0293998718262;0;0;0;0
91;0;452;4468,20512820513;4250,76923076923;4388,20512820513;4415,89743589744;4361,53846153846;4480,51282051282;4598,97435897436;4015,89743589744;4427,69230769231;4386,15384615385;4574,35897435897;4317,4358974359;4241,53846153846;5085,12820512821;1592;1737;73,169;16,0293998718262;0;0;0;0
92;0;352;4469,23076923077;4246,15384615385;4392,82051282051;4414,35897435897;4361,02564102564;4476,41025641026;4597,94871794872;4013,33333333333;4425,64102564103;4402,5641025641;4589,74358974359;4316,41025641026;4242,5641025641;5085,12820512821;1593;1737;73,178;16,0293998718262;0;0;0;0
93;0;395;4465,12820512821;4240,51282051282;4391,28205128205;4412,82051282051;4362,05128205128;4474,8717948718;4596,41025641026;4014,35897435898;4424,61538461538;4410,25641025641;4601,02564102564;4314,35897435897;4240;5078,46153846154;1592;1737;73,184;16,0293998718262;0;0;0;0
94;0;465;4448,71794871795;4238,46153846154;4383,07692307692;4409,74358974359;4362,05128205128;4475,89743589744;4593,84615384615;4010,76923076923;4422,05128205128;4413,33333333333;4602,5641025641;4307,69230769231;4236,41025641026;5071,79487179487;1593;1736;73,192;16,0293998718262;0;0;0;0
95;0;452;4428,71794871795;4230,76923076923;4371,79487179487;4404,10256410256;4358,97435897436;4471,79487179487;4588,20512820513;4003,58974358974;4417,94871794872;4402,05128205128;4594,35897435897;4295,38461538462;4224,61538461538;5061,02564102564;1592;1738;73,2;16,0293998718262;0;0;0;0
96;0;352;4426,66666666667;4226,15384615385;4364,61538461538;4404,10256410256;4355,38461538462;4468,20512820513;4584,10256410256;4004,10256410256;4417,94871794872;4388,20512820513;4587,17948717949;4290,25641025641;4213,33333333333;5048,20512820513;1593;1737;73,208;16,0293998718262;0;0;0;0
97;0;395;4426,15384615385;4229,74358974359;4363,58974358974;4407,69230769231;4353,84615384615;4472,30769230769;4590,76923076923;4011,79487179487;4422,05128205128;4392,30769230769;4585,64102564103;4292,82051282051;4207,69230769231;5037,94871794872;1592;1739;73,216;16,0293998718262;0;0;0;0
98;0;465;4408,20512820513;4230,76923076923;4360;4403,58974358974;4356,92307692308;4475,89743589744;4596,41025641026;4015,38461538462;4427,69230769231;4395,38461538462;4587,69230769231;4290,76923076923;4204,10256410256;5031,28205128205;1593;1738;73,223;16,0293998718262;0;0;0;0
99;0;452;4388,20512820513;4226,66666666667;4353,84615384615;4396,41025641026;4363,58974358974;4473,33333333333;4593,84615384615;4013,33333333333;4430,25641025641;4383,58974358974;4586,15384615385;4286,15384615385;4195,89743589744;5017,94871794872;1591;1738;73,231;16,0293998718262;0;0;0;0
